Incident_Date,YEAR,MONTH,DAY,WEEKDAY,X,Y,LAT,LNG
2019-10-31,2019,10,31,Thursday,489436.5367,5456678.8093,49.26278191550526,-123.1451883735849
2019-09-22,2019,9,22,Sunday,489438.2671,5456678.7667,49.26278156219444,-123.14516458924626
2019-11-08,2019,11,8,Friday,489512.4986,5456563.0165,49.261741645975974,-123.14414129328863
2019-11-14,2019,11,14,Thursday,489512.4986,5456563.0165,49.261741645975974,-123.14414129328863
2020-06-14,2020,6,14,Sunday,489427.7257,5456366.1889,49.259969687046485,-123.1453012187533
2019-09-19,2019,9,19,Thursday,489523.1572,5456363.0843,49.25994340259443,-123.14398956852379
2019-09-21,2019,9,21,Saturday,489523.1572,5456363.0843,49.25994340259443,-123.14398956852379
2020-07-08,2020,7,8,Wednesday,489523.1572,5456363.0843,49.25994340259443,-123.14398956852379
2019-05-14,2019,5,14,Tuesday,489459.48299999995,5456265.3859,49.25906349385015,-123.14486210634199
2019-04-01,2019,4,1,Monday,489459.8349,5456265.3705,49.259063361388,-123.14485726966487
2020-11-09,2020,11,9,Monday,489459.8349,5456265.3705,49.259063361388,-123.14485726966487
2018-07-25,2018,7,25,Wednesday,489516.9202,5457360.9761,49.268919506048086,-123.14410142334248
2020-09-01,2020,9,1,Tuesday,489433.5667,5457263.3933,49.26804029780099,-123.14524462798296
2019-06-29,2019,6,29,Saturday,489545.0486,5457260.2755,49.26801416882852,-123.14371213792131
2019-05-16,2019,5,16,Thursday,489547.399,5457260.2097,49.268013617126584,-123.14367982807597
2019-09-08,2019,9,8,Sunday,489242.1393,5452391.579,49.224214010766836,-123.14774513975274
2019-06-28,2019,6,28,Friday,489161.8964,5450506.1252,49.2072524710015,-123.14879624949617
2020-06-13,2020,6,13,Saturday,489446.1043,5456970.1881,49.265403083704534,-123.14506455623672
2018-08-14,2018,8,14,Tuesday,489449.3037,5456970.1058,49.26540239860609,-123.14502057808019
2019-07-26,2019,7,26,Friday,489462.0414,5456969.7799,49.26539968669685,-123.1448454888826
2018-10-24,2018,10,24,Wednesday,489457.0302,5456887.5711,49.26466011797646,-123.14491220264665
2019-03-30,2019,3,30,Saturday,489431.9432,5456775.5666,49.26365218503506,-123.1452540628198
2019-08-28,2019,8,28,Wednesday,489472.8887,5456783.5808,49.26372498030293,-123.14469149461203
2019-08-01,2019,8,1,Thursday,489557.1509,5456772.101,49.26362316203587,-123.14353304421613
2018-05-13,2018,5,13,Sunday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2018-07-14,2018,7,14,Saturday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2018-08-08,2018,8,8,Wednesday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2019-08-04,2019,8,4,Sunday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2019-08-16,2019,8,16,Friday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2019-11-11,2019,11,11,Monday,490277.20200000005,5459988.0893,49.29256335081699,-123.13371442307538
2019-10-26,2019,10,26,Saturday,490279.5313,5459985.8236,49.29254300760466,-123.13368233396402
2020-07-31,2020,7,31,Friday,486211.2024,5457602.0645,49.2710225242525,-123.18955021654544
2019-04-27,2019,4,27,Saturday,488716.5726,5457566.7238,49.27075599521624,-123.15510883959315
2018-05-19,2018,5,19,Saturday,488725.8599,5457572.3627,49.27080688933419,-123.15498133011461
2019-06-12,2019,6,12,Wednesday,495168.8501,5455595.1097,49.25310595553578,-123.06638822740668
2018-09-18,2018,9,18,Tuesday,495053.8062,5458316.6881,49.277586163757775,-123.06800275988937
2018-10-29,2018,10,29,Monday,495053.8062,5458316.6881,49.277586163757775,-123.06800275988937
2018-11-03,2018,11,3,Saturday,495053.8062,5458316.6881,49.277586163757775,-123.06800275988937
2019-02-17,2019,2,17,Sunday,495053.8062,5458316.6881,49.277586163757775,-123.06800275988937
2019-07-13,2019,7,13,Saturday,495056.9832,5458316.6393,49.27758575049075,-123.06795908032475
2020-04-09,2020,4,9,Thursday,495056.9832,5458316.6393,49.27758575049075,-123.06795908032475
2018-09-08,2018,9,8,Saturday,495130.2435,5458306.3724,49.277493985915044,-123.06695173660594
2019-04-04,2019,4,4,Thursday,495153.3567,5458315.1635,49.27757324709145,-123.0666340720569
2019-08-21,2019,8,21,Wednesday,490187.1083,5459979.7056,49.29248649798116,-123.13495324245625
2019-08-13,2019,8,13,Tuesday,489964.0075,5457391.7075,49.26920344138128,-123.13795650820771
2020-07-26,2020,7,26,Sunday,489905.1927,5459808.9268,49.29094572709325,-123.13882600279305
2018-03-03,2018,3,3,Saturday,489942.7911,5459759.1591,49.2904986799286,-123.13830769058005
2019-09-26,2019,9,26,Thursday,489960.2021,5459754.8697,49.290460382522554,-123.13806814583718
2020-11-15,2020,11,15,Sunday,489961.5174,5459740.7567,49.29033345578352,-123.13804970330251
2019-05-01,2019,5,1,Wednesday,489962.5945,5459739.6986,49.29032395572483,-123.13803486444272
2018-08-13,2018,8,13,Monday,489991.1994,5459711.5889,49.29007157437008,-123.13764078579916
2018-09-05,2018,9,5,Wednesday,489643.7613,5459363.4446,49.286934178899514,-123.14240971085782
2020-03-01,2020,3,1,Sunday,490061.2996,5457685.1589,49.271844674879276,-123.13662640725849
2020-09-22,2020,9,22,Tuesday,494926.7101,5457312.4552,49.268551864249716,-123.06973740451839
2018-07-21,2018,7,21,Saturday,489780.0567,5459611.1248,49.289164391134506,-123.14054183722392
2019-05-27,2019,5,27,Monday,489305.8963,5457750.6937,49.2724214252908,-123.14701258459189
2018-07-24,2018,7,24,Tuesday,489306.8295,5457750.668,49.272421210436825,-123.14699975518428
2018-08-17,2018,8,17,Friday,489306.8295,5457750.668,49.272421210436825,-123.14699975518428
2018-04-24,2018,4,24,Tuesday,489315.9146,5457970.5396,49.27439914921206,-123.1468807342195
2018-06-09,2018,6,9,Saturday,491844.9716,5457336.6782,49.26873642140702,-123.11209938317683
2018-06-21,2018,6,21,Thursday,491844.9716,5457336.6782,49.26873642140702,-123.11209938317683
2018-06-23,2018,6,23,Saturday,491844.9716,5457336.6782,49.26873642140702,-123.11209938317683
2019-09-06,2019,9,6,Friday,491844.9716,5457336.6782,49.26873642140702,-123.11209938317683
2019-09-02,2019,9,2,Monday,491875.1021,5457294.4062,49.26835657829103,-123.11168435050786
2019-09-02,2019,9,2,Monday,495064.7828,5456406.4039,49.2604028851227,-123.06782828763447
2019-02-18,2019,2,18,Monday,495090.5754,5456415.4479,49.26048444529442,-123.06747391229821
2020-05-28,2020,5,28,Thursday,495090.5754,5456415.4479,49.26048444529442,-123.06747391229821
2018-05-02,2018,5,2,Wednesday,495155.0917,5456306.7824,49.25950749145441,-123.06658590188036
2020-11-19,2020,11,19,Thursday,495100.6492,5456208.3717,49.258621833438504,-123.06733292650091
2020-02-12,2020,2,12,Wednesday,495124.1146,5456207.9982,49.25861866121969,-123.06701043169178
2018-06-08,2018,6,8,Friday,495063.7389,5456105.5609,49.25769673238392,-123.06783892550735
2018-10-29,2018,10,29,Monday,495120.5236,5456104.7852,49.25769021038132,-123.06705852576115
2019-03-04,2019,3,4,Monday,495068.9781,5458408.1572,49.2784090668793,-123.06779529687238
2019-05-12,2019,5,12,Sunday,495079.1008,5458417.0029,49.278488717063965,-123.06765623152774
2018-01-11,2018,1,11,Thursday,495138.12100000004,5458415.2414,49.278473344333214,-123.06684475649897
2019-06-10,2019,6,10,Monday,495178.01,5458414.0507,49.27846294973618,-123.066296318661
2020-11-27,2020,11,27,Friday,495191.6866,5458413.6425,49.2784593856378,-123.06610827777713
2019-08-12,2019,8,12,Monday,495199.066,5458404.2742,49.27837517414516,-123.06600670789541
2019-04-20,2019,4,20,Saturday,495039.1078,5458718.2997,49.28119861032187,-123.0682098226641
2020-07-01,2020,7,1,Wednesday,495043.0595,5458718.2326,49.28119803880632,-123.06815548794539
2019-10-16,2019,10,16,Wednesday,495132.5939,5458617.5948,49.28029350416278,-123.06692321001626
2018-07-26,2018,7,26,Thursday,495036.039,5458508.113,49.2793079200426,-123.06824940804927
2019-07-06,2019,7,6,Saturday,495040.0119,5458508.0307,49.27930721198997,-123.06819478374052
2019-08-18,2019,8,18,Sunday,495091.0917,5458506.9735,49.27929811463427,-123.06749247606197
2019-12-17,2019,12,17,Tuesday,495156.7658,5458505.6142,49.279286411376745,-123.06658950843754
2019-12-18,2019,12,18,Wednesday,495156.7658,5458505.6142,49.279286411376745,-123.06658950843754
2020-12-23,2020,12,23,Wednesday,495156.7658,5458505.6142,49.279286411376745,-123.06658950843754
2018-07-08,2018,7,8,Sunday,495222.7645,5458504.2486,49.27927464693013,-123.0656820782449
2019-05-31,2019,5,31,Friday,495151.2166,5457611.4183,49.271242914873945,-123.066654964989
2018-10-02,2018,10,2,Tuesday,495122.1905,5457532.6134,49.270533819260486,-123.06705301821677
2020-09-18,2020,9,18,Friday,495141.5951,5457532.1007,49.27052936191812,-123.06678626601295
2018-09-09,2018,9,9,Sunday,489341.2389,5457871.4488,49.2735082538355,-123.14652994637068
2018-09-11,2018,9,11,Tuesday,489341.2389,5457871.4488,49.2735082538355,-123.14652994637068
2020-08-14,2020,8,14,Friday,489341.2389,5457871.4488,49.2735082538355,-123.14652994637068
2019-09-16,2019,9,16,Monday,489991.8344,5459876.6278,49.29155613198071,-123.13763618614773
2018-10-21,2018,10,21,Sunday,490001.33700000006,5459854.2433,49.2913549359766,-123.13750494306204
2019-08-24,2019,8,24,Saturday,490043.1154,5459812.5943,49.29098097984551,-123.13692935668954
2019-04-01,2019,4,1,Monday,487757.7808,5457490.1846,49.27004906850824,-123.16828657422866
2019-10-10,2019,10,10,Thursday,487757.9363,5457495.9181,49.270100645341195,-123.16828461209228
2020-07-18,2020,7,18,Saturday,492682.1525,5457283.1514,49.268265529850765,-123.10059049810765
2020-03-02,2020,3,2,Monday,489057.5691,5457395.9791,49.269226316366954,-123.15041664257411
2018-08-11,2018,8,11,Saturday,489066.6657,5457380.7558,49.26908954300119,-123.15029118355551
2019-03-31,2019,3,31,Sunday,490078.6949,5457644.1495,49.27147607104719,-123.13638625942475
2019-08-15,2019,8,15,Thursday,489323.7155,5458165.4642,49.27615266265187,-123.14677869337042
2020-02-04,2020,2,4,Tuesday,489679.2563,5459482.2713,49.28800364204581,-123.14192468498076
2019-07-14,2019,7,14,Sunday,492391.1833,5457383.2027,49.26916195813243,-123.10459203112518
2019-07-31,2019,7,31,Wednesday,495117.4973,5458920.1081,49.28301454210421,-123.06713447067392
2018-03-27,2018,3,27,Tuesday,495137.9811,5458107.2615,49.27570300966784,-123.06684293612666
2020-01-19,2020,1,19,Sunday,490059.4068,5459949.4672,49.29221243521934,-123.13670871881064
2018-07-02,2018,7,2,Monday,491608.8028,5457390.1406,49.26921412995309,-123.11534688431773
2019-02-22,2019,2,22,Friday,491608.8028,5457390.1406,49.26921412995309,-123.11534688431773
2019-08-08,2019,8,8,Thursday,491608.8028,5457390.1406,49.26921412995309,-123.11534688431773
2019-08-06,2019,8,6,Tuesday,491609.8186,5457422.8141,49.26950804778966,-123.11533360608504
2020-07-08,2020,7,8,Wednesday,491609.8697,5457424.4147,49.26952244616986,-123.11533293721448
2020-03-19,2020,3,19,Thursday,491610.0641,5457430.6712,49.269578727156855,-123.11533039613174
2018-11-17,2018,11,17,Saturday,491610.5297,5457445.6855,49.26971378981626,-123.11532431067918
2018-08-22,2018,8,22,Wednesday,491622.6153,5457540.1544,49.270563719827656,-123.11516015646087
2018-08-03,2018,8,3,Friday,488028.3561,5457431.8254,49.269529475694505,-123.16456540522321
2020-07-21,2020,7,21,Tuesday,495123.3459,5458208.0243,49.276609272410894,-123.06704536891343
2018-03-17,2018,3,17,Saturday,495131.3706,5458217.1269,49.27669121587224,-123.0669351543597
2018-03-13,2018,3,13,Tuesday,495174.3412,5458207.7602,49.276607301456565,-123.06634427103985
2020-08-10,2020,8,10,Monday,495212.9061,5458216.7051,49.27668806562443,-123.06581417931847
2019-06-23,2019,6,23,Sunday,495168.85,5455595.1097,49.25310595553499,-123.06638822878084
2018-10-18,2018,10,18,Thursday,489357.04,5456671.6752,49.26271636485052,-123.14628081393008
2018-01-16,2018,1,16,Tuesday,489368.0526,5456577.9411,49.261873401612725,-123.14612696356136
2020-09-13,2020,9,13,Sunday,489371.1365,5456568.7112,49.26179043062513,-123.14608433308446
2019-05-13,2019,5,13,Monday,489372.1591,5456367.8527,49.259983690294206,-123.1460649460224
2019-12-05,2019,12,5,Thursday,489372.1591,5456367.8527,49.259983690294206,-123.1460649460224
2020-09-03,2020,9,3,Thursday,489372.1591,5456367.8527,49.259983690294206,-123.1460649460224
2018-07-20,2018,7,20,Friday,489352.7509,5456269.6666,49.25910015106167,-123.14632907272154
2019-05-14,2019,5,14,Tuesday,489349.3202,5456061.4664,49.257227292471725,-123.1463706836103
2019-07-27,2019,7,27,Saturday,489400.6047,5457551.206,49.27062865025846,-123.14570534116939
2019-09-30,2019,9,30,Monday,489401.6295,5457560.3254,49.270710698516616,-123.14569149529201
2019-09-06,2019,9,6,Friday,489178.8718,5452714.8274,49.22712059079498,-123.1486227536247
2019-08-26,2019,8,26,Monday,489265.2275,5457268.0547,49.26807929592334,-123.14755871075553
2019-08-20,2019,8,20,Tuesday,489293.3342,5457267.2779,49.2680728012329,-123.14717234046829
2019-09-29,2019,9,29,Sunday,489312.07200000004,5457266.7601,49.26806847132108,-123.14691476033333
2018-09-19,2018,9,19,Wednesday,489399.54,5457255.1956,49.26796596921158,-123.14571213522117
2018-05-25,2018,5,25,Friday,489276.0734,5457173.6433,49.26723023985925,-123.14740709498322
2019-08-15,2019,8,15,Thursday,489370.1497,5457170.4513,49.267203169796176,-123.14611387690327
2019-06-04,2019,6,4,Tuesday,489282.6335,5457068.8767,49.26628796159102,-123.14731411693016
2018-05-18,2018,5,18,Friday,489297.766,5457068.4986,49.2662848255273,-123.14710610580019
2020-09-13,2020,9,13,Sunday,489320.9574,5456974.0216,49.265435394208055,-123.14678481170988
2020-05-27,2020,5,27,Wednesday,489323.1508,5456973.9737,49.26543500163618,-123.14675466197127
2020-02-01,2020,2,1,Saturday,489356.0525,5456981.99,49.26550768314947,-123.14630263862755
2019-02-04,2019,2,4,Monday,489309.506,5456882.8758,49.26461532200234,-123.14693977757443
2018-04-11,2018,4,11,Wednesday,489311.5159,5456882.5198,49.26461215485077,-123.14691214228712
2018-10-11,2018,10,11,Thursday,489243.5783,5456780.8127,49.263696090802085,-123.14784320125776
2020-03-07,2020,3,7,Saturday,489265.4631,5456780.2021,49.26369098285148,-123.14754238711673
2019-01-19,2019,1,19,Saturday,495127.7753,5457914.215,49.27396644040381,-123.06698089383902
2020-08-13,2020,8,13,Thursday,495136.7295,5457913.9942,49.273964525560004,-123.06685779340633
2018-09-04,2018,9,4,Tuesday,488713.8739,5457458.9106,49.26978614839758,-123.15514289633455
2020-03-23,2020,3,23,Monday,488721.7026,5457407.8633,49.26932711414036,-123.15503384196379
2020-10-18,2020,10,18,Sunday,490051.217,5460114.0221,49.2936924949833,-123.13682544602645
2020-09-09,2020,9,9,Wednesday,490087.2423,5460077.5536,49.293365041603494,-123.1363290874973
2019-02-23,2019,2,23,Saturday,488892.7118,5457356.6128,49.26886923774908,-123.15268169983932
2018-05-19,2018,5,19,Saturday,489790.8068,5459909.8708,49.29185183130775,-123.14040163647971
2018-02-08,2018,2,8,Thursday,489820.23,5459893.4267,49.291704405369956,-123.13999657716847
2019-09-05,2019,9,5,Thursday,489821.7922,5459878.95,49.291574211554085,-123.13997472449432
2019-04-28,2019,4,28,Sunday,489520.6441,5459642.1973,49.289439498717336,-123.14411001060276
2018-10-11,2018,10,11,Thursday,489562.4115,5459600.2842,49.28906319958381,-123.1435345410448
2019-10-18,2019,10,18,Friday,486787.9535,5457425.5756,49.269447714847466,-123.18161601758683
2019-08-29,2019,8,29,Thursday,494935.4051,5457224.0426,49.26775664819565,-123.06961676423361
2020-10-09,2020,10,9,Friday,489672.1474,5459717.7976,49.29012211308728,-123.14202852774326
2019-03-15,2019,3,15,Friday,489682.206,5459720.7507,49.29014884654888,-123.1418902786556
2020-08-18,2020,8,18,Tuesday,489205.6604,5457762.5223,49.27252606402027,-123.14839084877276
2019-07-14,2019,7,14,Sunday,489246.7456,5457752.3132,49.272434955501986,-123.14782577405826
2019-03-30,2019,3,30,Saturday,489231.843,5457330.4867,49.26864029517848,-123.14801928792758
2018-06-25,2018,6,25,Monday,486636.5622,5457345.4568,49.2687237445106,-123.18369439250891
2019-11-30,2019,11,30,Saturday,486645.6259,5457342.4055,49.268696495619295,-123.18356970133804
2019-08-03,2019,8,3,Saturday,486647.9092,5457425.9154,49.26944772946861,-123.18354110175251
2020-08-14,2020,8,14,Friday,495274.1243,5456403.5967,49.260379287016114,-123.06495112364128
2018-07-21,2018,7,21,Saturday,495213.904,5456314.8748,49.2595807472401,-123.06577771349686
2020-09-14,2020,9,14,Monday,495302.9666,5456313.7883,49.25957166432626,-123.06455366967232
2020-09-30,2020,9,30,Wednesday,495302.9666,5456313.7883,49.25957166432626,-123.06455366967232
2019-08-07,2019,8,7,Wednesday,495245.5696,5456206.065,49.258602227736084,-123.06534122546199
2019-08-07,2019,8,7,Wednesday,495245.5696,5456206.065,49.258602227736084,-123.06534122546199
2020-06-04,2020,6,4,Thursday,495207.4972,5456103.5962,49.257680202643044,-123.06586323629215
2018-08-31,2018,8,31,Friday,495198.3328,5455702.4454,49.25407169515634,-123.06598437208544
2018-08-20,2018,8,20,Monday,495241.2991,5455683.9481,49.25390564370932,-123.06539371104213
2020-02-23,2020,2,23,Sunday,495213.3173,5453765.5396,49.236648906519875,-123.06575531609359
2020-02-26,2020,2,26,Wednesday,495213.3173,5453765.5396,49.236648906519875,-123.06575531609359
2019-11-09,2019,11,9,Saturday,495197.8363,5452484.9725,49.225129765417044,-123.06595264488256
2018-03-21,2018,3,21,Wednesday,495215.7146,5457118.4638,49.266809203907705,-123.06576243442505
2018-12-06,2018,12,6,Thursday,495255.5535,5456817.9923,49.26410671455838,-123.0652112669453
2019-10-19,2019,10,19,Saturday,495338.80100000004,5456715.3443,49.2631840156009,-123.06406585563266
2020-07-25,2020,7,25,Saturday,495285.1611,5458607.1438,49.28020069148665,-123.06482540281925
2018-01-21,2018,1,21,Sunday,495246.8596,5458543.7427,49.27963009102936,-123.06535126501399
2019-01-14,2019,1,14,Monday,495771.8943,5457180.3145,49.267369661229225,-123.058118119644
2019-12-21,2019,12,21,Saturday,495346.7699,5456523.8017,49.261461112265295,-123.06395410055745
2019-08-06,2019,8,6,Tuesday,495240.5693,5457610.3864,49.271234334788915,-123.06542664522263
2020-11-25,2020,11,25,Wednesday,495301.0567,5457617.8173,49.27130164495643,-123.06459522863449
2019-06-10,2019,6,10,Monday,489955.1813,5457341.7857,49.268754241422336,-123.13807658114858
2019-03-31,2019,3,31,Sunday,495269.8978,5457520.1153,49.27042255698796,-123.06502240710391
2019-06-23,2019,6,23,Sunday,489956.5103,5459898.9308,49.29175617082224,-123.13812253592911
2019-09-07,2019,9,7,Saturday,489956.5103,5459898.9308,49.29175617082224,-123.13812253592911
2018-05-09,2018,5,9,Wednesday,489104.4161,5455526.5498,49.252411304871174,-123.14972179794063
2020-06-18,2020,6,18,Thursday,495188.0058,5454765.1062,49.24564004242062,-123.0661150252238
2020-12-06,2020,12,6,Sunday,492675.0284,5457224.8099,49.267740652091085,-123.10068735728582
2019-09-15,2019,9,15,Sunday,495326.4935,5458012.6777,49.274853681555996,-123.06425016818777
2019-11-22,2019,11,22,Friday,489776.2094,5459782.0845,49.29070213242425,-123.14059911717823
2018-01-02,2018,1,2,Tuesday,489782.7133,5459775.6289,49.290644172225655,-123.14050950980808
2018-03-21,2018,3,21,Wednesday,490007.011,5460016.7247,49.292816570641236,-123.13743097546033
2018-06-15,2018,6,15,Friday,490007.011,5460016.7247,49.292816570641236,-123.13743097546033
2018-09-16,2018,9,16,Sunday,492854.9715,5457216.1849,49.26766519758271,-123.09821375111954
2018-04-08,2018,4,8,Sunday,495630.6589,5457184.3587,49.2674050467691,-123.06005953702913
2018-07-20,2018,7,20,Friday,495306.8737,5459016.7767,49.283885575802145,-123.06453167936222
2018-11-02,2018,11,2,Friday,495306.8737,5459016.7767,49.283885575802145,-123.06453167936222
2020-09-10,2020,9,10,Thursday,495331.7106,5458484.8155,49.27910068455707,-123.06418395549619
2018-07-08,2018,7,8,Sunday,495216.7883,5457177.4191,49.26733952657033,-123.06574838053939
2020-01-13,2020,1,13,Monday,488546.9269,5457303.6912,49.268386820701174,-123.15743335433604
2020-06-17,2020,6,17,Wednesday,489152.4423,5456677.0047,49.262760710175314,-123.1490930155922
2018-07-15,2018,7,15,Sunday,489088.5006,5456486.1401,49.261042712203185,-123.14996664922647
2018-08-04,2018,8,4,Saturday,489201.6381,5456265.1004,49.25905642833846,-123.14840574126471
2020-06-06,2020,6,6,Saturday,489172.7135,5456066.3919,49.25726849795538,-123.14879788747405
2020-05-02,2020,5,2,Saturday,489102.9741,5457559.1207,49.27069461247959,-123.14979694244704
2020-05-03,2020,5,3,Sunday,489102.9741,5457559.1207,49.27069461247959,-123.14979694244704
2020-07-18,2020,7,18,Saturday,489113.0264,5457567.9952,49.27077461910811,-123.14965899957608
2018-07-09,2018,7,9,Monday,489124.864,5457567.6738,49.27077193871879,-123.1494962645307
2020-07-29,2020,7,29,Wednesday,489181.4068,5457556.9911,49.270676849143356,-123.14871870655836
2018-07-25,2018,7,25,Wednesday,489182.6414,5457556.9574,49.27067656784923,-123.14870173417395
2020-04-19,2020,4,19,Sunday,489233.6953,5457555.5714,49.27066500162928,-123.14799988259301
2018-10-27,2018,10,27,Saturday,489237.2539,5457555.4743,49.270664190847526,-123.14795096156828
2019-11-14,2019,11,14,Thursday,489136.0461,5457469.5539,49.26988953304515,-123.14933988495436
2018-10-23,2018,10,23,Tuesday,489173.5729,5457468.579,49.269881429245636,-123.14882400328473
2018-10-14,2018,10,14,Sunday,489194.0421,5457468.0473,49.26987700859353,-123.14854261285404
2018-06-17,2018,6,17,Sunday,489228.1573,5457467.161,49.269869638115374,-123.1480736307405
2019-12-08,2019,12,8,Sunday,489106.3399,5457373.1594,49.26902192021851,-123.14974561145773
2018-04-20,2018,4,20,Friday,489108.1988,5457262.9424,49.26803053320253,-123.14971705890173
2020-12-12,2020,12,12,Saturday,489114.93,5457262.7726,49.26802912567792,-123.149624528553
2020-07-02,2020,7,2,Thursday,489122.9658,5457271.717,49.268109725028275,-123.14951431317452
2020-09-11,2020,9,11,Friday,489172.3757,5457270.4701,49.2680993858248,-123.14883509971779
2020-08-03,2020,8,3,Monday,489183.9606,5457261.0312,49.26801468636593,-123.1486756006473
2018-11-03,2018,11,3,Saturday,489206.0317,5457269.621,49.26809234303034,-123.14837244749619
2019-08-15,2019,8,15,Thursday,489225.8516,5457259.9744,49.26800591978307,-123.1480997470272
2018-04-02,2018,4,2,Monday,488903.9369,5452389.2655,49.224187166289816,-123.15238982619145
2020-08-29,2020,8,29,Saturday,488932.5539,5451606.6668,49.217148021561286,-123.1519752232243
2019-10-14,2019,10,14,Monday,488873.4684,5451495.7034,49.21614880826509,-123.15278349003553
2019-09-30,2019,9,30,Monday,489220.713,5457070.4198,49.266300753744666,-123.14816527540039
2018-01-16,2018,1,16,Tuesday,489142.7177,5456987.9148,49.26555722754319,-123.14923510751034
2018-02-07,2018,2,7,Wednesday,489136.3383,5456887.0651,49.26464995397966,-123.14932005568816
2020-05-20,2020,5,20,Wednesday,489136.3914,5456886.9956,49.264649329758456,-123.1493193239496
2018-08-26,2018,8,26,Sunday,489139.7494,5456896.1376,49.26473162325516,-123.14927341676676
2018-08-02,2018,8,2,Thursday,489075.9594,5456794.5672,49.26381684397413,-123.15014743073404
2019-09-11,2019,9,11,Wednesday,489075.9594,5456794.5672,49.26381684397413,-123.15014743073404
2019-07-30,2019,7,30,Tuesday,489212.9946,5456781.6614,49.26370318635712,-123.14826358476327
2018-08-16,2018,8,16,Thursday,489216.4891,5456781.5658,49.26370238804205,-123.14821555168649
2019-08-03,2019,8,3,Saturday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2019-08-09,2019,8,9,Friday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2020-03-06,2020,3,6,Friday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2020-07-05,2020,7,5,Sunday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2020-07-17,2020,7,17,Friday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2020-10-02,2020,10,2,Friday,490079.3981,5460209.6754,49.29455336713889,-123.13644024777011
2019-09-24,2019,9,24,Tuesday,486126.3779,5457365.6289,49.26889383324007,-123.19070806724102
2019-11-12,2019,11,12,Tuesday,489244.4499,5458070.0034,49.27529258855967,-123.14786587461091
2020-08-28,2020,8,28,Friday,494644.9297,5457203.9455,49.267573396244565,-123.07360930040613
2020-09-04,2020,9,4,Friday,494644.9297,5457203.9455,49.267573396244565,-123.07360930040613
2020-09-15,2020,9,15,Tuesday,494644.9297,5457203.9455,49.267573396244565,-123.07360930040613
2018-09-27,2018,9,27,Thursday,492372.7334,5457639.7738,49.27146963102573,-123.10485053691202
2018-07-29,2018,7,29,Sunday,492379.3022,5456498.2216,49.26120124040715,-123.10473849967119
2018-05-10,2018,5,10,Thursday,492309.9196,5452345.5992,49.223846614168515,-123.10561240028846
2019-09-09,2019,9,9,Monday,492309.9196,5452345.5992,49.223846614168515,-123.10561240028846
2020-01-31,2020,1,31,Friday,492441.0951,5458743.4818,49.28139851975802,-123.1039316416997
2020-08-04,2020,8,4,Tuesday,492441.0951,5458743.4818,49.28139851975802,-123.1039316416997
2019-03-19,2019,3,19,Tuesday,495893.7027,5459098.9347,49.284628825224566,-123.05646347970065
2018-01-26,2018,1,26,Friday,492355.4027,5457180.751,49.26734042211683,-123.10508000862333
2020-08-01,2020,8,1,Saturday,492348.2217,5456880.3614,49.26463827234037,-123.10517297278206
2020-07-14,2020,7,14,Tuesday,492346.041,5456788.7429,49.263814119461614,-123.10520119423971
2018-10-22,2018,10,22,Monday,492348.0635,5456788.6855,49.26381362844537,-123.10517339458234
2020-08-02,2020,8,2,Sunday,492385.3601,5458872.4547,49.28255795981082,-123.10470042834791
2019-06-15,2019,6,15,Saturday,492396.7768,5458979.3286,49.28351944958882,-123.10454548260638
2018-11-07,2018,11,7,Wednesday,492274.1283,5459061.3311,49.284255536819394,-123.10623349981118
2020-12-29,2020,12,29,Tuesday,492677.38899999997,5459041.9621,49.28408627430817,-123.10068817541357
2018-12-02,2018,12,2,Sunday,491339.1621,5457905.9702,49.273850346214175,-123.11906457118074
2018-12-13,2018,12,13,Thursday,491339.1621,5457905.9702,49.273850346214175,-123.11906457118074
2020-03-01,2020,3,1,Sunday,491339.5316,5457904.9851,49.27384149030814,-123.11905947017725
2019-08-15,2019,8,15,Thursday,491348.7826,5457906.3918,49.27385427478487,-123.11893232310481
2020-09-11,2020,9,11,Friday,491349.1065,5457905.5276,49.2738465057436,-123.11892785162198
2020-12-13,2020,12,13,Sunday,491349.1065,5457905.5276,49.2738465057436,-123.11892785162198
2020-12-15,2020,12,15,Tuesday,491349.1065,5457905.5276,49.2738465057436,-123.11892785162198
2020-06-01,2020,6,1,Monday,491356.2937,5457860.8351,49.27344459082401,-123.11882808040063
2019-09-20,2019,9,20,Friday,492199.8066,5457644.6829,49.271511607637635,-123.10722781907448
2019-07-14,2019,7,14,Sunday,492236.8455,5457643.6113,49.271502439798105,-123.10671863228916
2018-06-13,2018,6,13,Wednesday,492413.6644,5458979.8195,49.283524075165076,-123.10431328524103
2018-05-17,2018,5,17,Thursday,491196.5352,5457914.7151,49.2739269709741,-123.1210255174715
